"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cluster_4","GO:0045893","positive regulation of DNA-templated transcription","8/73","257/10343",0.0311284046692607,4.41042588348169,4.6676057961549,0.000433707771712854,0.0351303295087412,0.0338596418267053,"MRTFA/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",8
"Cluster_4","GO:1902680","positive regulation of RNA biosynthetic process","8/73","257/10343",0.0311284046692607,4.41042588348169,4.6676057961549,0.000433707771712854,0.0351303295087412,0.0338596418267053,"MRTFA/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",8
"Cluster_4","GO:0010557","positive regulation of macromolecule biosynthetic process","9/73","335/10343",0.026865671641791,3.80646084645267,4.40236673095148,0.000550447709208359,0.0356616218662685,0.0343717169817836,"MRTFA/NCL/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",9
"Cluster_4","GO:0009891","positive regulation of biosynthetic process","9/73","338/10343",0.0266272189349112,3.77267569101078,4.36945582955095,0.000587022582160799,0.0356616218662685,0.0343717169817836,"MRTFA/NCL/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",9
"Cluster_5","GO:0045333","cellular respiration","26/118","64/10343",0.40625,35.608845338983,29.8341230125274,7.00623446885096e-35,3.99355364724505e-32,3.34824257774562e-32,"NDUFA10/SUCLA2/ATP5PO/FH/MDH2/COX7A2/NDUFS2/NDUFB8/ATP5MF/NDUFS7/COQ10B/NDUFS1/COX7B/ATP5F1B/ACO2/UQCR10/NDUFB9/NDUFB6/NDUFA5/UQCRH/COX6A1/SDHD/SDHB/NDUFV1/NDUFA7/NDUFA8",26
"Cluster_5","GO:0009060","aerobic respiration","24/118","59/10343",0.406779661016949,35.6552714737145,28.6764831652163,3.13158598595836e-32,8.92502005998131e-30,7.48284230328997e-30,"NDUFA10/SUCLA2/ATP5PO/FH/MDH2/COX7A2/NDUFS2/NDUFB8/ATP5MF/NDUFS7/NDUFS1/COX7B/ATP5F1B/ACO2/UQCR10/NDUFB9/NDUFB6/UQCRH/COX6A1/SDHD/SDHB/NDUFV1/NDUFA7/NDUFA8",24
"Cluster_5","GO:0015980","energy derivation by oxidation of organic compounds","26/118","88/10343",0.295454545454545,25.8973420647149,25.1963772339524,1.38273953850362e-30,2.62720512315687e-28,2.20267982624787e-28,"NDUFA10/SUCLA2/ATP5PO/FH/MDH2/COX7A2/NDUFS2/NDUFB8/ATP5MF/NDUFS7/COQ10B/NDUFS1/COX7B/ATP5F1B/ACO2/UQCR10/NDUFB9/NDUFB6/NDUFA5/UQCRH/COX6A1/SDHD/SDHB/NDUFV1/NDUFA7/NDUFA8",26
"Cluster_5","GO:0006091","generation of precursor metabolites and energy","28/118","125/10343",0.224,19.6341694915254,22.5161280976511,3.58242165680926e-29,5.10495086095319e-27,4.2800511373458e-27,"NDUFA10/SUCLA2/ATP5PO/FH/MDH2/COX7A2/NDUFS2/NDUFB8/ATP5MF/NDUFS7/COQ10B/NDUFS1/COX7B/ATP5F1B/ACO2/UQCR10/NDUFB9/NDUFB6/NDUFA5/UQCRH/COX6A1/PFKM/ENO1/SDHD/SDHB/NDUFV1/NDUFA7/NDUFA8",28
"Cluster_5","GO:0006119","oxidative phosphorylation","18/118","35/10343",0.514285714285714,45.0784503631961,28.0598113691494,1.07692165953068e-26,1.22769069186497e-24,1.02931038616195e-24,"NDUFA10/ATP5PO/COX7A2/NDUFS2/NDUFB8/ATP5MF/NDUFS1/COX7B/ATP5F1B/UQCR10/NDUFB9/NDUFB6/UQCRH/COX6A1/SDHD/NDUFV1/NDUFA7/NDUFA8",18
"Cluster_5","GO:0022904","respiratory electron transport chain","17/118","31/10343",0.548387096774194,48.0675232367414,28.1930688844501,6.60932984587838e-26,6.27886335358446e-24,5.26427324566453e-24,"NDUFA10/COX7A2/NDUFS2/NDUFB8/NDUFS1/COX7B/UQCR10/NDUFB9/NDUFB6/NDUFA5/UQCRH/COX6A1/SDHD/SDHB/NDUFV1/NDUFA7/NDUFA8",17
